precision,auc,n_features,features
0.2242152466367713,0.5881881754609026,23,"['team_conference_Conference USA' 'is_not_same_coach_next_season'
 'team_conference_Big Ten' 'is_power_5' 'player_class'
 'yoy_stats_passing_pct' 'team_conference_Mountain West'
 'team_conference_FBS Independents' 'team_coach_encoded'
 'team_conference_SEC' 'team_conference_Mid-American'
 'team_conference_ACC' 'team_conference_Pac-12' 'class_risk_factor'
 'stats_passing_pct' 'team_name_encoded' 'player_weight'
 'yoy_usage_overall' 'win_rate' 'player_height' 'team_conference_Sun Belt'
 'yoy_win_rate' 'team_conference_Big 12']"
0.2727272727272727,0.587476160203433,16,"['team_conference_Pac-12' 'team_conference_Mid-American'
 'team_conference_Mountain West' 'player_weight' 'win_rate'
 'team_conference_Big 12' 'team_name_encoded' 'team_conference_Big Ten'
 'win_rate_class_risk_factor' 'yoy_stats_passing_pct' 'player_class'
 'team_conference_ACC' 'yoy_usage_overall'
 'team_conference_FBS Independents' 'team_conference_Conference USA'
 'stats_passing_pct']"
0.24680851063829787,0.6226319135410044,21,"['yoy_usage_overall' 'usage_overall' 'team_conference_Sun Belt'
 'win_rate_class_risk_factor' 'team_coach_encoded'
 'team_conference_Mountain West' 'team_conference_Big 12'
 'stats_passing_pct' 'team_conference_ACC'
 'team_conference_American Athletic' 'yoy_win_rate' 'player_height'
 'team_conference_Pac-12' 'team_conference_Big Ten'
 'is_not_same_coach_next_season' 'player_class' 'win_rate'
 'team_name_encoded' 'team_conference_Conference USA' 'player_weight'
 'class_risk_factor']"
0.2388663967611336,0.5948378893833439,17,"['win_rate_class_risk_factor' 'win_rate'
 'team_conference_FBS Independents' 'stats_passing_pct' 'player_weight'
 'is_power_5' 'team_conference_Mountain West' 'yoy_usage_overall'
 'player_class' 'team_conference_SEC' 'class_risk_factor'
 'team_conference_Pac-12' 'team_conference_Sun Belt' 'team_name_encoded'
 'yoy_stats_passing_pct' 'team_conference_ACC' 'team_conference_Big Ten']"
0.2540322580645161,0.6352447552447552,25,"['usage_overall' 'win_rate' 'team_conference_Mountain West'
 'yoy_stats_passing_pct' 'team_name_encoded' 'team_conference_Big Ten'
 'is_not_same_coach_next_season' 'team_conference_American Athletic'
 'player_class' 'player_weight' 'team_conference_Big 12' 'is_power_5'
 'team_conference_FBS Independents' 'win_rate_class_risk_factor'
 'team_conference_ACC' 'team_coach_encoded' 'class_risk_factor'
 'stats_passing_pct' 'team_conference_Sun Belt' 'yoy_win_rate'
 'team_conference_Mid-American' 'team_conference_Pac-12' 'player_height'
 'yoy_usage_overall' 'team_conference_Conference USA']"
0.2217573221757322,0.5902097902097903,12,"['team_conference_Sun Belt' 'player_weight' 'team_name_encoded'
 'yoy_usage_overall' 'win_rate_class_risk_factor' 'stats_passing_pct'
 'team_coach_encoded' 'team_conference_Big 12' 'team_conference_Big Ten'
 'team_conference_FBS Independents' 'team_conference_ACC' 'is_power_5']"
0.18501170960187355,0.5567959313413859,8,"['team_conference_Sun Belt' 'player_weight' 'win_rate'
 'team_coach_encoded' 'team_conference_Big 12' 'yoy_usage_overall'
 'is_not_same_coach_next_season' 'team_conference_American Athletic']"
0.26141078838174275,0.629815638906548,25,"['yoy_stats_passing_pct' 'team_conference_Big Ten'
 'team_conference_Pac-12' 'team_conference_American Athletic'
 'team_coach_encoded' 'team_conference_Mountain West'
 'win_rate_class_risk_factor' 'is_not_same_coach_next_season'
 'team_conference_Mid-American' 'team_conference_Big 12'
 'yoy_usage_overall' 'usage_overall' 'win_rate' 'player_weight'
 'team_conference_ACC' 'player_class' 'team_conference_Conference USA'
 'yoy_win_rate' 'is_power_5' 'team_name_encoded' 'player_height'
 'team_conference_SEC' 'team_conference_FBS Independents'
 'stats_passing_pct' 'class_risk_factor']"
0.24662162162162163,0.6244500953591862,20,"['team_coach_encoded' 'player_height' 'stats_passing_pct' 'yoy_win_rate'
 'usage_overall' 'is_not_same_coach_next_season'
 'team_conference_FBS Independents' 'player_weight' 'class_risk_factor'
 'yoy_stats_passing_pct' 'team_conference_Mid-American' 'player_class'
 'win_rate' 'yoy_usage_overall' 'win_rate_class_risk_factor'
 'team_conference_Conference USA' 'is_power_5'
 'team_conference_American Athletic' 'team_name_encoded'
 'team_conference_SEC']"
0.23756906077348067,0.6115956770502226,19,"['win_rate_class_risk_factor' 'team_conference_Pac-12' 'class_risk_factor'
 'is_not_same_coach_next_season' 'team_conference_SEC'
 'team_conference_American Athletic' 'team_conference_Mid-American'
 'team_conference_ACC' 'team_name_encoded' 'team_conference_Big 12'
 'stats_passing_pct' 'team_conference_Sun Belt' 'usage_overall' 'win_rate'
 'team_conference_Mountain West' 'player_height'
 'team_conference_Conference USA' 'team_conference_FBS Independents'
 'player_weight']"
0.20533333333333334,0.5767577876668786,4,"['team_name_encoded' 'team_conference_Conference USA'
 'team_conference_Mountain West' 'is_power_5']"
0.21693121693121692,0.5886013986013985,21,"['team_conference_Conference USA' 'win_rate' 'team_conference_ACC'
 'team_conference_American Athletic' 'team_conference_FBS Independents'
 'team_conference_Big Ten' 'team_conference_Sun Belt'
 'yoy_stats_passing_pct' 'player_height' 'is_power_5' 'class_risk_factor'
 'yoy_win_rate' 'team_conference_SEC' 'is_not_same_coach_next_season'
 'team_coach_encoded' 'player_class' 'team_conference_Pac-12'
 'yoy_usage_overall' 'team_conference_Mountain West'
 'team_conference_Mid-American' 'stats_passing_pct']"
0.17687074829931973,0.5356007628734901,3,"['team_conference_SEC' 'team_conference_Mountain West'
 'is_not_same_coach_next_season']"
0.22549019607843138,0.6280419580419581,9,"['team_conference_Sun Belt' 'team_conference_FBS Independents'
 'player_height' 'team_name_encoded' 'usage_overall' 'team_coach_encoded'
 'team_conference_Big Ten' 'team_conference_Mountain West'
 'team_conference_Mid-American']"
0.2532188841201717,0.593261284170375,17,"['team_conference_Mid-American' 'team_conference_American Athletic'
 'team_conference_Pac-12' 'team_conference_Mountain West'
 'win_rate_class_risk_factor' 'team_name_encoded'
 'team_conference_Big Ten' 'player_class' 'yoy_win_rate' 'player_height'
 'yoy_usage_overall' 'stats_passing_pct' 'win_rate' 'player_weight'
 'team_conference_Sun Belt' 'is_power_5' 'team_conference_ACC']"
0.20164609053497942,0.6009726636999364,6,"['is_not_same_coach_next_season' 'yoy_stats_passing_pct' 'yoy_win_rate'
 'team_conference_Mountain West' 'win_rate_class_risk_factor' 'win_rate']"
0.25316455696202533,0.5893833439287985,11,"['team_conference_Big 12' 'team_conference_FBS Independents'
 'team_conference_Conference USA' 'win_rate' 'player_class'
 'win_rate_class_risk_factor' 'player_weight' 'stats_passing_pct'
 'team_conference_ACC' 'team_conference_Mid-American'
 'is_not_same_coach_next_season']"
0.2767857142857143,0.5441004450095359,6,"['team_conference_Mountain West' 'win_rate'
 'team_conference_FBS Independents' 'team_conference_Pac-12'
 'team_conference_ACC' 'team_conference_Big 12']"
0.24210526315789474,0.6016910362364909,4,"['class_risk_factor' 'yoy_win_rate' 'team_coach_encoded'
 'team_conference_Big Ten']"
0.2108695652173913,0.6283852511125239,3,['yoy_win_rate' 'is_power_5' 'usage_overall']
0.21885521885521886,0.5818499682136046,13,"['team_conference_Mid-American' 'yoy_usage_overall'
 'team_conference_FBS Independents' 'team_conference_Mountain West'
 'yoy_win_rate' 'team_conference_Sun Belt' 'player_class'
 'team_coach_encoded' 'is_not_same_coach_next_season' 'team_name_encoded'
 'win_rate_class_risk_factor' 'team_conference_Pac-12'
 'team_conference_Big Ten']"
0.2638888888888889,0.5984361093452002,8,"['team_conference_Big 12' 'team_conference_Mid-American'
 'class_risk_factor' 'player_weight' 'player_height' 'team_conference_ACC'
 'yoy_stats_passing_pct' 'team_conference_Sun Belt']"
0.22303921568627452,0.6062937062937063,4,"['team_coach_encoded' 'usage_overall' 'team_conference_Sun Belt'
 'team_name_encoded']"
0.24719101123595505,0.5858359821996186,17,"['team_conference_ACC' 'yoy_win_rate' 'team_conference_American Athletic'
 'team_conference_Mountain West' 'team_conference_FBS Independents'
 'class_risk_factor' 'team_conference_Big Ten' 'player_weight' 'win_rate'
 'stats_passing_pct' 'player_height' 'team_conference_Big 12'
 'team_conference_Sun Belt' 'team_conference_SEC' 'player_class'
 'team_coach_encoded' 'win_rate_class_risk_factor']"
0.25742574257425743,0.603858868404323,11,"['team_conference_Big 12' 'team_conference_SEC' 'team_conference_Pac-12'
 'is_power_5' 'team_conference_Mountain West'
 'team_conference_Mid-American' 'yoy_win_rate'
 'team_conference_American Athletic' 'class_risk_factor'
 'team_conference_Sun Belt' 'win_rate_class_risk_factor']"
0.20527859237536658,0.5303877940241577,6,"['team_coach_encoded' 'is_not_same_coach_next_season' 'yoy_usage_overall'
 'team_conference_FBS Independents' 'yoy_stats_passing_pct'
 'stats_passing_pct']"
0.22535211267605634,0.5733884297520662,8,"['stats_passing_pct' 'team_conference_Mountain West' 'team_name_encoded'
 'yoy_win_rate' 'is_not_same_coach_next_season' 'team_conference_ACC'
 'is_power_5' 'win_rate']"
0.22054380664652568,0.6133439287984742,7,"['yoy_usage_overall' 'player_class' 'is_power_5' 'team_conference_ACC'
 'usage_overall' 'team_conference_Mountain West'
 'team_conference_Mid-American']"
0.2570093457943925,0.6178766687857596,17,"['win_rate' 'team_conference_Pac-12' 'player_class' 'class_risk_factor'
 'team_name_encoded' 'yoy_win_rate' 'team_coach_encoded' 'is_power_5'
 'team_conference_SEC' 'player_weight' 'is_not_same_coach_next_season'
 'team_conference_ACC' 'win_rate_class_risk_factor'
 'team_conference_Conference USA' 'team_conference_Mid-American'
 'team_conference_American Athletic' 'player_height']"
0.26119402985074625,0.6349014621741895,18,"['team_conference_American Athletic' 'player_class' 'usage_overall'
 'player_height' 'team_conference_SEC' 'yoy_usage_overall'
 'team_conference_Big 12' 'team_conference_Big Ten'
 'team_conference_Mid-American' 'class_risk_factor' 'win_rate'
 'team_conference_Sun Belt' 'team_name_encoded'
 'team_conference_FBS Independents' 'team_conference_Conference USA'
 'team_coach_encoded' 'player_weight' 'team_conference_ACC']"
0.25835866261398177,0.627037507946599,11,"['team_conference_Sun Belt' 'team_conference_ACC' 'player_weight'
 'player_height' 'team_conference_Pac-12' 'team_conference_SEC'
 'yoy_win_rate' 'is_not_same_coach_next_season' 'player_class'
 'team_conference_Big Ten' 'usage_overall']"
0.22033898305084745,0.6136681500317864,22,"['team_conference_ACC' 'class_risk_factor' 'team_conference_Mountain West'
 'stats_passing_pct' 'team_conference_FBS Independents'
 'win_rate_class_risk_factor' 'team_conference_Sun Belt'
 'team_conference_Conference USA' 'player_class' 'usage_overall'
 'team_conference_Pac-12' 'yoy_usage_overall'
 'team_conference_American Athletic' 'player_weight' 'win_rate'
 'yoy_win_rate' 'team_coach_encoded' 'is_not_same_coach_next_season'
 'team_conference_Mid-American' 'team_conference_Big Ten'
 'team_name_encoded' 'team_conference_SEC']"
0.23054755043227665,0.616694214876033,6,"['team_conference_Sun Belt' 'usage_overall'
 'team_conference_Mountain West' 'stats_passing_pct' 'player_class'
 'team_coach_encoded']"
0.18232044198895028,0.5435664335664336,10,"['stats_passing_pct' 'yoy_stats_passing_pct'
 'team_conference_Conference USA' 'team_conference_Big 12' 'player_weight'
 'win_rate_class_risk_factor' 'team_name_encoded' 'team_conference_Pac-12'
 'team_conference_FBS Independents' 'win_rate']"
0.20493827160493827,0.5925301970756516,6,"['yoy_win_rate' 'team_conference_SEC' 'is_not_same_coach_next_season'
 'team_conference_ACC' 'team_conference_Sun Belt' 'player_weight']"
0.20533333333333334,0.5531404958677686,4,"['team_conference_FBS Independents' 'is_not_same_coach_next_season'
 'team_coach_encoded' 'is_power_5']"
0.25,0.6242593769866498,19,"['team_conference_Conference USA' 'win_rate_class_risk_factor'
 'team_conference_Mountain West' 'team_conference_Big 12'
 'team_conference_SEC' 'team_conference_American Athletic'
 'team_coach_encoded' 'usage_overall' 'team_conference_ACC'
 'player_weight' 'win_rate' 'team_conference_Sun Belt' 'stats_passing_pct'
 'class_risk_factor' 'player_class' 'is_power_5'
 'is_not_same_coach_next_season' 'team_conference_Big Ten' 'yoy_win_rate']"
0.23303834808259588,0.6397965670692943,18,"['stats_passing_pct' 'team_conference_Conference USA'
 'is_not_same_coach_next_season' 'team_conference_SEC' 'yoy_usage_overall'
 'team_conference_Sun Belt' 'win_rate_class_risk_factor'
 'team_conference_Mountain West' 'team_conference_Big 12' 'usage_overall'
 'class_risk_factor' 'is_power_5' 'team_conference_FBS Independents'
 'player_height' 'team_conference_ACC' 'player_class' 'team_name_encoded'
 'win_rate']"
0.2363013698630137,0.6195295613477431,22,"['win_rate_class_risk_factor' 'player_height' 'team_conference_SEC'
 'usage_overall' 'player_weight' 'team_name_encoded' 'stats_passing_pct'
 'class_risk_factor' 'team_conference_Conference USA'
 'team_conference_Mountain West' 'team_conference_American Athletic'
 'player_class' 'team_conference_FBS Independents' 'is_power_5'
 'team_conference_Mid-American' 'team_conference_Big Ten'
 'yoy_usage_overall' 'team_conference_Sun Belt' 'yoy_win_rate'
 'team_conference_ACC' 'team_conference_Pac-12' 'team_conference_Big 12']"
0.2620689655172414,0.6241576605212968,18,"['team_conference_Big Ten' 'is_not_same_coach_next_season' 'player_height'
 'team_conference_Big 12' 'team_conference_ACC' 'stats_passing_pct'
 'team_conference_Conference USA' 'is_power_5' 'team_coach_encoded'
 'team_conference_American Athletic' 'team_name_encoded' 'usage_overall'
 'yoy_win_rate' 'team_conference_Mid-American' 'player_weight'
 'team_conference_SEC' 'win_rate' 'class_risk_factor']"
0.21296296296296297,0.5751048951048952,8,"['player_weight' 'team_conference_Sun Belt'
 'team_conference_Mountain West' 'is_power_5' 'team_conference_Big Ten'
 'team_conference_Mid-American' 'team_coach_encoded' 'player_height']"
0.23076923076923078,0.607660521296885,20,"['team_conference_Big Ten' 'team_coach_encoded' 'team_conference_Pac-12'
 'yoy_win_rate' 'is_power_5' 'yoy_usage_overall' 'player_height'
 'win_rate_class_risk_factor' 'team_conference_Conference USA'
 'team_conference_American Athletic' 'team_conference_ACC'
 'team_name_encoded' 'team_conference_Sun Belt'
 'team_conference_Mountain West' 'stats_passing_pct' 'class_risk_factor'
 'team_conference_Big 12' 'yoy_stats_passing_pct' 'player_class'
 'is_not_same_coach_next_season']"
0.21428571428571427,0.6218118245390973,14,"['team_conference_Mountain West' 'yoy_usage_overall' 'player_height'
 'win_rate_class_risk_factor' 'team_conference_Big 12'
 'is_not_same_coach_next_season' 'stats_passing_pct'
 'team_conference_Sun Belt' 'usage_overall' 'win_rate' 'player_weight'
 'yoy_stats_passing_pct' 'team_conference_Conference USA'
 'team_conference_Big Ten']"
0.21895424836601307,0.5704895104895105,9,"['win_rate' 'stats_passing_pct' 'team_conference_Big 12' 'player_class'
 'yoy_usage_overall' 'team_conference_Pac-12' 'win_rate_class_risk_factor'
 'team_conference_Conference USA' 'is_not_same_coach_next_season']"
0.25773195876288657,0.5847552447552447,25,"['team_conference_SEC' 'win_rate' 'team_conference_Pac-12'
 'team_conference_Sun Belt' 'team_name_encoded' 'team_coach_encoded'
 'team_conference_Big 12' 'team_conference_Big Ten' 'team_conference_ACC'
 'team_conference_FBS Independents' 'player_weight'
 'is_not_same_coach_next_season' 'stats_passing_pct'
 'team_conference_Mid-American' 'player_height' 'class_risk_factor'
 'yoy_win_rate' 'yoy_usage_overall' 'team_conference_Mountain West'
 'is_power_5' 'player_class' 'yoy_stats_passing_pct'
 'team_conference_Conference USA' 'team_conference_American Athletic'
 'win_rate_class_risk_factor']"
0.2672413793103448,0.6238143674507312,23,"['team_conference_Conference USA' 'team_conference_Big 12'
 'class_risk_factor' 'team_conference_ACC' 'win_rate_class_risk_factor'
 'team_name_encoded' 'player_class' 'team_conference_Pac-12'
 'team_coach_encoded' 'usage_overall' 'team_conference_Mountain West'
 'team_conference_SEC' 'stats_passing_pct' 'is_not_same_coach_next_season'
 'yoy_stats_passing_pct' 'win_rate' 'team_conference_American Athletic'
 'yoy_usage_overall' 'yoy_win_rate' 'team_conference_Mid-American'
 'player_height' 'player_weight' 'is_power_5']"
0.22160664819944598,0.6371455816910363,11,"['team_conference_Conference USA' 'team_conference_Mountain West'
 'team_conference_Sun Belt' 'player_weight' 'yoy_usage_overall'
 'team_conference_SEC' 'usage_overall' 'team_conference_American Athletic'
 'team_conference_Pac-12' 'stats_passing_pct' 'is_power_5']"
0.19101123595505617,0.5592816274634456,5,"['player_weight' 'team_conference_American Athletic'
 'team_conference_Mid-American' 'team_conference_ACC' 'win_rate']"
0.2545454545454545,0.630425937698665,16,"['player_class' 'team_conference_Mid-American'
 'is_not_same_coach_next_season' 'team_conference_Conference USA'
 'class_risk_factor' 'team_coach_encoded' 'is_power_5'
 'team_conference_Mountain West' 'win_rate_class_risk_factor'
 'team_conference_Big Ten' 'yoy_stats_passing_pct' 'team_conference_SEC'
 'team_name_encoded' 'usage_overall' 'team_conference_Sun Belt'
 'team_conference_FBS Independents']"
0.23529411764705882,0.6248442466624285,21,"['team_conference_SEC' 'is_not_same_coach_next_season'
 'team_conference_FBS Independents' 'team_conference_Mid-American'
 'yoy_stats_passing_pct' 'team_conference_American Athletic'
 'usage_overall' 'yoy_usage_overall' 'team_conference_ACC'
 'win_rate_class_risk_factor' 'player_class' 'team_conference_Big Ten'
 'team_conference_Mountain West' 'team_conference_Big 12'
 'team_coach_encoded' 'is_power_5' 'team_conference_Sun Belt'
 'team_name_encoded' 'win_rate' 'team_conference_Pac-12' 'player_weight']"
0.23076923076923078,0.5922568340750158,7,"['team_coach_encoded' 'player_weight' 'player_class' 'is_power_5'
 'team_conference_American Athletic' 'stats_passing_pct'
 'team_conference_Big 12']"
0.25496688741721857,0.6329179910998093,23,"['team_conference_Big Ten' 'team_conference_American Athletic'
 'player_height' 'team_conference_ACC' 'team_name_encoded'
 'team_conference_FBS Independents' 'team_conference_Mid-American'
 'yoy_stats_passing_pct' 'usage_overall' 'is_power_5'
 'team_conference_Conference USA' 'win_rate_class_risk_factor' 'win_rate'
 'team_conference_Sun Belt' 'player_class' 'class_risk_factor'
 'team_conference_Big 12' 'team_conference_SEC' 'yoy_win_rate'
 'player_weight' 'stats_passing_pct' 'team_conference_Mountain West'
 'team_coach_encoded']"
0.2262295081967213,0.5934265734265733,21,"['is_not_same_coach_next_season' 'team_conference_FBS Independents'
 'stats_passing_pct' 'team_conference_Mid-American'
 'team_conference_Mountain West' 'team_conference_Big Ten'
 'team_conference_SEC' 'team_conference_American Athletic' 'usage_overall'
 'team_conference_Pac-12' 'team_conference_Sun Belt' 'player_height'
 'team_conference_Big 12' 'team_conference_ACC' 'team_coach_encoded'
 'yoy_usage_overall' 'player_class' 'yoy_stats_passing_pct'
 'team_conference_Conference USA' 'win_rate' 'win_rate_class_risk_factor']"
0.22910216718266255,0.6145073108709471,23,"['player_height' 'team_conference_Mid-American' 'team_conference_Big 12'
 'team_conference_Conference USA' 'team_conference_Big Ten'
 'usage_overall' 'player_weight' 'win_rate_class_risk_factor'
 'team_conference_ACC' 'team_name_encoded'
 'team_conference_FBS Independents' 'win_rate' 'team_conference_Sun Belt'
 'player_class' 'stats_passing_pct' 'yoy_win_rate' 'yoy_usage_overall'
 'class_risk_factor' 'is_power_5' 'is_not_same_coach_next_season'
 'team_conference_SEC' 'team_conference_Mountain West'
 'yoy_stats_passing_pct']"
0.21484375,0.5682708200890019,13,"['team_conference_Pac-12' 'team_coach_encoded' 'stats_passing_pct'
 'team_conference_Big 12' 'yoy_win_rate' 'player_height' 'is_power_5'
 'team_conference_Mid-American' 'win_rate' 'yoy_usage_overall'
 'team_conference_Conference USA' 'team_conference_Big Ten'
 'team_conference_Sun Belt']"
0.24782608695652175,0.5958614113159568,8,"['player_class' 'team_conference_Big 12' 'win_rate_class_risk_factor'
 'is_power_5' 'team_conference_FBS Independents' 'team_name_encoded'
 'team_coach_encoded' 'is_not_same_coach_next_season']"
0.2538860103626943,0.592155117609663,6,"['win_rate_class_risk_factor' 'team_conference_Conference USA'
 'yoy_win_rate' 'team_conference_American Athletic' 'player_height'
 'class_risk_factor']"
0.22712933753943218,0.590724729815639,9,"['win_rate_class_risk_factor' 'team_conference_Mid-American'
 'yoy_stats_passing_pct' 'team_conference_Sun Belt'
 'is_not_same_coach_next_season' 'player_weight' 'team_conference_Pac-12'
 'team_conference_FBS Independents' 'player_class']"
0.23346303501945526,0.6290781945327399,24,"['yoy_usage_overall' 'team_conference_SEC' 'team_conference_Mountain West'
 'win_rate_class_risk_factor' 'win_rate' 'stats_passing_pct'
 'team_conference_Conference USA' 'team_name_encoded' 'is_power_5'
 'yoy_stats_passing_pct' 'usage_overall' 'player_class'
 'team_conference_Sun Belt' 'player_weight' 'yoy_win_rate'
 'team_conference_Big 12' 'team_coach_encoded'
 'team_conference_Mid-American' 'is_not_same_coach_next_season'
 'team_conference_Big Ten' 'team_conference_Pac-12'
 'team_conference_American Athletic' 'class_risk_factor' 'player_height']"
0.24,0.5820089001907184,22,"['team_conference_Big Ten' 'stats_passing_pct' 'player_weight'
 'team_conference_Pac-12' 'is_power_5' 'team_conference_Big 12'
 'yoy_stats_passing_pct' 'team_conference_Mountain West'
 'team_conference_Sun Belt' 'team_coach_encoded' 'win_rate'
 'team_name_encoded' 'player_height' 'team_conference_SEC'
 'yoy_usage_overall' 'team_conference_Mid-American'
 'is_not_same_coach_next_season' 'yoy_win_rate'
 'team_conference_American Athletic' 'player_class'
 'team_conference_FBS Independents' 'team_conference_ACC']"
0.22968197879858657,0.6202288620470439,25,"['team_conference_Sun Belt' 'player_class' 'is_power_5'
 'team_conference_ACC' 'win_rate_class_risk_factor' 'team_name_encoded'
 'team_conference_Pac-12' 'team_conference_Conference USA'
 'team_conference_SEC' 'team_conference_Mountain West'
 'team_conference_Mid-American' 'player_weight' 'yoy_win_rate'
 'is_not_same_coach_next_season' 'team_conference_Big Ten'
 'team_conference_Big 12' 'usage_overall' 'player_height' 'win_rate'
 'team_conference_FBS Independents' 'yoy_stats_passing_pct'
 'stats_passing_pct' 'yoy_usage_overall' 'team_coach_encoded'
 'class_risk_factor']"
0.23148148148148148,0.6216083916083915,14,"['is_not_same_coach_next_season' 'player_height' 'yoy_stats_passing_pct'
 'player_class' 'yoy_win_rate' 'team_conference_Mountain West'
 'team_conference_Mid-American' 'usage_overall' 'class_risk_factor'
 'team_conference_ACC' 'stats_passing_pct' 'yoy_usage_overall'
 'is_power_5' 'win_rate']"
0.20347394540942929,0.5635092180546726,7,"['team_conference_Mountain West' 'yoy_usage_overall'
 'team_conference_FBS Independents' 'yoy_stats_passing_pct'
 'team_name_encoded' 'team_coach_encoded' 'win_rate_class_risk_factor']"
0.21927710843373494,0.6165861411315956,5,"['team_name_encoded' 'usage_overall' 'win_rate' 'team_conference_Big 12'
 'is_not_same_coach_next_season']"
0.23563218390804597,0.6160839160839161,18,"['team_conference_ACC' 'team_conference_Mountain West'
 'is_not_same_coach_next_season' 'team_conference_Pac-12'
 'team_conference_American Athletic' 'win_rate' 'yoy_win_rate'
 'team_conference_Conference USA' 'win_rate_class_risk_factor'
 'player_height' 'team_name_encoded' 'team_coach_encoded'
 'yoy_usage_overall' 'usage_overall' 'class_risk_factor'
 'team_conference_FBS Independents' 'team_conference_Sun Belt'
 'team_conference_Mid-American']"
