player_playerId,season,transfer,player_firstName,player_lastName,player_position,player_height,player_weight,player_class,usage_overall,stats_passing_pct,win_rate,is_power_5,class_risk_factor,win_rate_class_risk_factor,is_not_same_coach_next_season,yoy_win_rate,yoy_stats_passing_pct,yoy_usage_overall,team_coach_encoded,team_name_encoded,team_conference_ACC,team_conference_American Athletic,team_conference_Big 12,team_conference_Big Ten,team_conference_Conference USA,team_conference_FBS Independents,team_conference_Mid-American,team_conference_Mountain West,team_conference_Pac-12,team_conference_SEC,team_conference_Sun Belt
102597.0,2020,0.0,Will,Rogers,QB,74.0,216.0,4.0,-999.0,0.0,0.36363636363636365,1.0,0.1307,0.04752727272727273,0.0,-999.0,-999.0,-999.0,180.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102597.0,2022,0.0,Will,Rogers,QB,74.0,216.0,4.0,0.7416,0.0,0.6923076923076923,1.0,0.1307,0.09048461538461539,0.0,0.32867132867132864,0.0,999.7416,260.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102597.0,2023,1.0,Will,Rogers,QB,74.0,216.0,4.0,0.373,0.0,0.4166666666666667,1.0,0.1307,0.05445833333333334,1.0,-0.2756410256410256,0.0,-0.36860000000000004,260.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385291.0,2020,0.0,Matt,Duncan,QB,73.0,213.0,1.0,-999.0,0.0,0.14285714285714285,0.0,0.0542,0.0077428571428571425,0.0,-999.0,-999.0,-999.0,205.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545682.0,2017,0.0,A.J.,Erdely,QB,76.0,220.0,4.0,0.5595,0.607,0.6153846153846154,0.0,0.1307,0.08043076923076924,0.0,-999.0,-999.0,-999.0,5.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545682.0,2018,0.0,A.J.,Erdely,QB,76.0,220.0,4.0,0.3031,0.563,0.7857142857142857,0.0,0.1307,0.10269285714285716,0.0,0.17032967032967028,-0.04400000000000004,-0.2564,5.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545683.0,2016,0.0,Brent,Stockstill,QB,72.0,215.0,4.0,0.4798,0.633,0.6153846153846154,0.0,0.1307,0.08043076923076924,0.0,-999.0,-999.0,-999.0,202.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545683.0,2017,0.0,Brent,Stockstill,QB,72.0,215.0,4.0,0.3235,0.577,0.5384615384615384,0.0,0.1307,0.07037692307692307,0.0,-0.07692307692307698,-0.05600000000000005,-0.1563,202.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545683.0,2018,0.0,Brent,Stockstill,QB,72.0,215.0,4.0,0.6157,0.701,0.5714285714285714,0.0,0.1307,0.07468571428571429,0.0,0.03296703296703296,0.124,0.2922,202.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545796.0,2016,0.0,Tanner,Mangum,QB,75.0,215.0,4.0,0.0525,0.667,0.6923076923076923,0.0,0.1307,0.09048461538461539,0.0,-999.0,-999.0,-999.0,127.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545796.0,2017,0.0,Tanner,Mangum,QB,75.0,215.0,4.0,0.3613,0.572,0.3076923076923077,0.0,0.1307,0.04021538461538462,0.0,-0.3846153846153846,-0.09500000000000008,0.3088,127.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
545796.0,2018,0.0,Tanner,Mangum,QB,75.0,215.0,4.0,0.2355,0.613,0.5384615384615384,0.0,0.1307,0.07037692307692307,0.0,0.23076923076923073,0.041000000000000036,-0.12580000000000002,127.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546288.0,2016,0.0,Ryan,Finley,QB,76.0,212.0,4.0,0.5233,0.604,0.5384615384615384,1.0,0.1307,0.07037692307692307,0.0,-999.0,-999.0,-999.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546288.0,2017,0.0,Ryan,Finley,QB,76.0,212.0,4.0,0.5779,0.651,0.6923076923076923,1.0,0.1307,0.09048461538461539,0.0,0.15384615384615385,0.04700000000000004,0.05459999999999998,60.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546288.0,2018,0.0,Ryan,Finley,QB,76.0,212.0,4.0,0.508,0.671,0.6923076923076923,1.0,0.1307,0.09048461538461539,0.0,0.0,0.020000000000000018,-0.06989999999999996,60.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
547164.0,2016,0.0,Quinn,Shanbour,QB,72.0,202.0,4.0,0.0023,0.0,0.38461538461538464,0.0,0.1307,0.050269230769230774,0.0,-999.0,-999.0,-999.0,218.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547164.0,2017,0.0,Quinn,Shanbour,QB,72.0,202.0,4.0,0.0105,0.667,0.6428571428571429,0.0,0.1307,0.08402142857142858,0.0,0.25824175824175827,0.667,0.0082,218.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547164.0,2018,0.0,Quinn,Shanbour,QB,72.0,202.0,4.0,0.0407,0.375,0.6923076923076923,0.0,0.1307,0.09048461538461539,0.0,0.049450549450549386,-0.29200000000000004,0.030199999999999998,218.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552119.0,2016,0.0,Kyle,Kempt,QB,77.0,224.0,4.0,0.0034,1.0,0.25,1.0,0.1307,0.032675,0.0,-999.0,-999.0,-999.0,165.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552119.0,2017,0.0,Kyle,Kempt,QB,77.0,224.0,4.0,0.3163,0.663,0.6153846153846154,1.0,0.1307,0.08043076923076924,0.0,0.3653846153846154,-0.33699999999999997,0.3129,165.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552119.0,2018,0.0,Kyle,Kempt,QB,77.0,224.0,4.0,0.0429,0.677,0.6153846153846154,1.0,0.1307,0.08043076923076924,0.0,0.0,0.014000000000000012,-0.27340000000000003,165.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558337.0,2016,0.0,Nick,Fitzgerald,QB,77.0,230.0,4.0,0.6275,0.543,0.46153846153846156,1.0,0.1307,0.06032307692307693,1.0,-999.0,-999.0,-999.0,52.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
558337.0,2017,0.0,Nick,Fitzgerald,QB,77.0,230.0,4.0,0.428,0.556,0.6923076923076923,1.0,0.1307,0.09048461538461539,1.0,0.23076923076923073,0.013000000000000012,-0.19949999999999996,86.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
558337.0,2018,0.0,Nick,Fitzgerald,QB,77.0,230.0,4.0,0.6265,0.516,0.6153846153846154,1.0,0.1307,0.08043076923076924,0.0,-0.07692307692307687,-0.040000000000000036,0.19849999999999995,116.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559556.0,2016,0.0,Will,Grier,QB,74.0,212.0,4.0,-999.0,0.0,0.7692307692307693,1.0,0.1307,0.10053846153846155,0.0,-999.0,-999.0,-999.0,54.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559556.0,2017,0.0,Will,Grier,QB,74.0,212.0,4.0,0.4373,0.644,0.5384615384615384,1.0,0.1307,0.07037692307692307,0.0,-0.23076923076923084,0.644,999.4373,54.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559556.0,2018,0.0,Will,Grier,QB,74.0,212.0,4.0,-999.0,0.67,0.6666666666666666,1.0,0.1307,0.08713333333333334,1.0,0.1282051282051282,0.026000000000000023,-999.4373,54.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559630.0,2016,0.0,Rafe,Peavey,QB,73.0,204.0,4.0,-999.0,0.0,0.4166666666666667,0.0,0.1307,0.05445833333333334,0.0,-999.0,-999.0,-999.0,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559630.0,2017,1.0,Rafe,Peavey,QB,73.0,204.0,4.0,0.0092,1.0,0.5384615384615384,0.0,0.1307,0.07037692307692307,1.0,0.12179487179487175,1.0,999.0092,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559630.0,2018,0.0,Rafe,Peavey,QB,73.0,204.0,4.0,0.0539,0.588,0.4166666666666667,0.0,0.1307,0.05445833333333334,0.0,-0.12179487179487175,-0.41200000000000003,0.044700000000000004,145.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3115966.0,2016,0.0,Wilton,Speight,QB,78.0,232.0,4.0,0.4006,0.616,0.7692307692307693,1.0,0.1307,0.10053846153846155,0.0,-999.0,-999.0,-999.0,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3115966.0,2017,1.0,Wilton,Speight,QB,78.0,232.0,4.0,0.1111,0.543,0.6153846153846154,1.0,0.1307,0.08043076923076924,0.0,-0.15384615384615385,-0.07299999999999995,-0.2895,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3115966.0,2018,0.0,Wilton,Speight,QB,78.0,232.0,4.0,0.2987,0.609,0.25,1.0,0.1307,0.032675,0.0,-0.3653846153846154,0.06599999999999995,0.18760000000000002,38.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116087.0,2016,0.0,AJ,Bush,QB,76.0,225.0,4.0,-999.0,0.0,0.7142857142857143,1.0,0.1307,0.09335714285714286,0.0,-999.0,-999.0,-999.0,124.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3116087.0,2017,1.0,AJ,Bush,QB,76.0,225.0,4.0,0.0308,0.636,0.6923076923076923,1.0,0.1307,0.09048461538461539,0.0,-0.02197802197802201,0.636,999.0308,124.0,124.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3116087.0,2018,0.0,AJ,Bush,QB,76.0,225.0,4.0,0.4405,0.539,0.3333333333333333,1.0,0.1307,0.04356666666666667,0.0,-0.358974358974359,-0.09699999999999998,0.4097,150.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3116144.0,2016,0.0,Clayton,Thorson,QB,76.0,226.0,4.0,0.6095,0.586,0.5384615384615384,1.0,0.1307,0.07037692307692307,0.0,-999.0,-999.0,-999.0,192.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3116144.0,2017,0.0,Clayton,Thorson,QB,76.0,226.0,4.0,0.5436,0.604,0.7692307692307693,1.0,0.1307,0.10053846153846155,0.0,0.23076923076923084,0.018000000000000016,-0.06590000000000007,192.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3116144.0,2018,0.0,Clayton,Thorson,QB,76.0,226.0,4.0,0.5651,0.608,0.6428571428571429,1.0,0.1307,0.08402142857142858,0.0,-0.12637362637362637,0.0040000000000000036,0.021500000000000075,192.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3116172.0,2016,0.0,Trace,McSorley,QB,72.0,203.0,4.0,0.608,0.579,0.7857142857142857,1.0,0.1307,0.10269285714285716,0.0,-999.0,-999.0,-999.0,94.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
